repository,representative_commit,file,line,text,commit_occurrences,platform,core,revision,offset,read_width,moment,power_clock,locks,reset_init_order,read_side_effects,source_kind,confidence
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/system/omap5/sysconfig.c,327,"							>> EUR_CR_CORE_REVISION_MINOR_SHIFT),",6,omap5,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/system/omap5/sysconfig.c,328,						  (IMG_UINT)((ui32SGXRevision & EUR_CR_CORE_REVISION_MAINTENANCE_MASK),6,omap5,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/system/omap5/sysconfig.c,329,							>> EUR_CR_CORE_REVISION_MAINTENANCE_SHIFT),6,omap5,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,7e567553fb64cb22f08a059554d75c81ce2a3007,services4/system/sgx_jz4780/sysconfig.c,250,								  EUR_CR_CORE_REVISION);,63,sgx_jz4780,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,7e567553fb64cb22f08a059554d75c81ce2a3007,services4/system/sgx_jz4780/sysconfig.c,259,						  (IMG_UINT)((ui32SGXRevision & EUR_CR_CORE_REVISION_MAJOR_MASK),63,sgx_jz4780,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,7e567553fb64cb22f08a059554d75c81ce2a3007,services4/system/sgx_jz4780/sysconfig.c,260,"							>> EUR_CR_CORE_REVISION_MAJOR_SHIFT),",63,sgx_jz4780,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,7e567553fb64cb22f08a059554d75c81ce2a3007,services4/system/sgx_jz4780/sysconfig.c,261,						  (IMG_UINT)((ui32SGXRevision & EUR_CR_CORE_REVISION_MINOR_MASK),63,sgx_jz4780,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,7e567553fb64cb22f08a059554d75c81ce2a3007,services4/system/sgx_jz4780/sysconfig.c,262,"							>> EUR_CR_CORE_REVISION_MINOR_SHIFT),",63,sgx_jz4780,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,7e567553fb64cb22f08a059554d75c81ce2a3007,services4/system/sgx_jz4780/sysconfig.c,263,						  (IMG_UINT)((ui32SGXRevision & EUR_CR_CORE_REVISION_MAINTENANCE_MASK),63,sgx_jz4780,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,7e567553fb64cb22f08a059554d75c81ce2a3007,services4/system/sgx_jz4780/sysconfig.c,264,							>> EUR_CR_CORE_REVISION_MAINTENANCE_SHIFT),63,sgx_jz4780,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sgx_pc_i686_tc3/apollo_tcfdefs.h,100,/* Register TCF_CR_TCF_CORE_ID_REG */,49,sgx_pc_i686_tc3,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sgx_pc_i686_tc3/apollo_tcfdefs.h,101,#define TCF_CR_TCF_CORE_ID_REG										(TCF_CR_CLOCK_CONTROL_OFFSET + 0x0020UL),49,sgx_pc_i686_tc3,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sgx_pc_i686_tc3/apollo_tcfdefs.h,102,#define TCF_CR_TCF_CORE_ID_REG_DEFAULT								(0x00000000UL),49,sgx_pc_i686_tc3,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sgx_pc_i686_tc3/apollo_tcfdefs.h,104,#define TCF_CR_TCF_CORE_ID_REG_TCF_CORE_ID_REG_CORE_ID_MASK			(0xFFFF0000UL),49,sgx_pc_i686_tc3,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sgx_pc_i686_tc3/apollo_tcfdefs.h,105,#define TCF_CR_TCF_CORE_ID_REG_TCF_CORE_ID_REG_CORE_ID_SHIFT		(16),49,sgx_pc_i686_tc3,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sgx_pc_i686_tc3/apollo_tcfdefs.h,107,#define TCF_CR_TCF_CORE_ID_REG_TCF_CORE_ID_REG_CORE_CFG_MASK		(0x0000FFFFUL),49,sgx_pc_i686_tc3,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sgx_pc_i686_tc3/apollo_tcfdefs.h,108,#define TCF_CR_TCF_CORE_ID_REG_TCF_CORE_ID_REG_CORE_CFG_SHIFT		(0),49,sgx_pc_i686_tc3,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sgx_pc_i686_tc3/apollo_tcfdefs.h,1614,/* Register TCF_CR_PVR_TCF_RGBPDP_CORE_ID */,49,sgx_pc_i686_tc3,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sgx_pc_i686_tc3/apollo_tcfdefs.h,1615,#define TCF_CR_PVR_TCF_RGBPDP_CORE_ID								(TCF_CR_PDP_OFFSET + 0x0078UL),49,sgx_pc_i686_tc3,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sgx_pc_i686_tc3/apollo_tcfdefs.h,1616,#define TCF_CR_PVR_TCF_RGBPDP_CORE_ID_DEFAULT						(0x07010009UL),49,sgx_pc_i686_tc3,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sgx_pc_i686_tc3/apollo_tcfdefs.h,1618,#define TCF_CR_PVR_TCF_RGBPDP_CORE_ID_GROUP_ID_MASK					(0xFF000000UL),49,sgx_pc_i686_tc3,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sgx_pc_i686_tc3/apollo_tcfdefs.h,1619,#define TCF_CR_PVR_TCF_RGBPDP_CORE_ID_GROUP_ID_SHIFT				(24),49,sgx_pc_i686_tc3,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sgx_pc_i686_tc3/apollo_tcfdefs.h,1621,#define TCF_CR_PVR_TCF_RGBPDP_CORE_ID_CORE_ID_MASK					(0x00FF0000UL),49,sgx_pc_i686_tc3,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sgx_pc_i686_tc3/apollo_tcfdefs.h,1622,#define TCF_CR_PVR_TCF_RGBPDP_CORE_ID_CORE_ID_SHIFT					(16),49,sgx_pc_i686_tc3,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sgx_pc_i686_tc3/apollo_tcfdefs.h,1624,#define TCF_CR_PVR_TCF_RGBPDP_CORE_ID_CONFIG_ID_MASK				(0x0000FFFFUL),49,sgx_pc_i686_tc3,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sgx_pc_i686_tc3/apollo_tcfdefs.h,1625,#define TCF_CR_PVR_TCF_RGBPDP_CORE_ID_CONFIG_ID_SHIFT				(0),49,sgx_pc_i686_tc3,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sgx_pc_i686_tc3/apollo_tcfdefs.h,64,#define TCF_CR_FPGA_ID_REG_FPGA_ID_REG_CORE_ID_MASK					(0xFFFF0000UL),49,sgx_pc_i686_tc3,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sgx_pc_i686_tc3/apollo_tcfdefs.h,65,#define TCF_CR_FPGA_ID_REG_FPGA_ID_REG_CORE_ID_SHIFT				(16),49,sgx_pc_i686_tc3,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sgx_pc_i686_tc3/sysutils.c,209,                                      EUR_CR_CORE_REVISION);,49,sgx_pc_i686_tc3,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sgx_pc_i686_tc3/sysutils.c,225,                           (IMG_UINT)((ui32SGXRevision & EUR_CR_CORE_REVISION_MAJOR_MASK),49,sgx_pc_i686_tc3,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sgx_pc_i686_tc3/sysutils.c,226,"                            >> EUR_CR_CORE_REVISION_MAJOR_SHIFT),",49,sgx_pc_i686_tc3,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sgx_pc_i686_tc3/sysutils.c,227,                           (IMG_UINT)((ui32SGXRevision & EUR_CR_CORE_REVISION_MINOR_MASK),49,sgx_pc_i686_tc3,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sgx_pc_i686_tc3/sysutils.c,228,"                            >> EUR_CR_CORE_REVISION_MINOR_SHIFT),",49,sgx_pc_i686_tc3,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sgx_pc_i686_tc3/sysutils.c,230,                           (IMG_UINT)((ui32SGXRevision & EUR_CR_CORE_REVISION_MAINTENANCE_MASK),49,sgx_pc_i686_tc3,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sgx_pc_i686_tc3/sysutils.c,231,"                            >> EUR_CR_CORE_REVISION_MAINTENANCE_SHIFT),",49,sgx_pc_i686_tc3,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sunxi/sysconfig.c,234,	//							  EUR_CR_CORE_REVISION);,50,sunxi,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,comment,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sunxi/sysconfig.c,244,						  (IMG_UINT)((ui32SGXRevision & EUR_CR_CORE_REVISION_MAJOR_MASK),50,sunxi,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,cff8103dca22c75fdb612fd431056ea0f4d4ff65,services4/system/sunxi/sysconfig.c,245,"							>> EUR_CR_CORE_REVISION_MAJOR_SHIFT),",50,sunxi,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
